"code=2196.HK"
"symbol=Shanghai Fosun Pharmaceutical (Group) Co., Ltd."
"name=Shanghai Fosun Pharmaceutical (Group) Co., Ltd."
"board=Unknown"
"industry=Unknown"
"timeZone=Asia/Hong_Kong"
"intradayOpen="
"intradayClose="
"日期","开盘","最高价","最低价","闭市价","成交量"
"Oct 30, 2012","11.079999923706055","11.199999809265137","10.380000114440918","10.84000015258789","54273500"
"Oct 31, 2012","10.899999618530273","11.239999771118164","10.899999618530273","11.140000343322754","18960500"
"Nov 1, 2012","11.319999694824219","11.399999618530273","10.899999618530273","11.119999885559082","11896000"
"Nov 2, 2012","11.199999809265137","11.300000190734863","11.039999961853027","11.119999885559082","3956500"
"Nov 5, 2012","11.140000343322754","11.180000305175781","10.979999542236328","11.119999885559082","2178500"
"Nov 6, 2012","11.100000381469727","11.119999885559082","11.0","11.039999961853027","4879000"
"Nov 7, 2012","11.100000381469727","11.119999885559082","10.899999618530273","11.100000381469727","3072000"
"Nov 8, 2012","10.819999694824219","11.079999923706055","10.819999694824219","10.899999618530273","2546500"
"Nov 9, 2012","10.899999618530273","11.020000457763672","10.899999618530273","11.0","2122000"
"Nov 12, 2012","11.0","11.079999923706055","10.960000038146973","11.039999961853027","1233000"
"Nov 13, 2012","10.979999542236328","11.039999961853027","10.979999542236328","11.020000457763672","813500"
"Nov 14, 2012","11.020000457763672","11.15999984741211","11.0","11.100000381469727","933500"
"Nov 15, 2012","11.039999961853027","11.119999885559082","10.9399995803833","11.039999961853027","1532500"
"Nov 16, 2012","11.0","11.180000305175781","10.979999542236328","11.100000381469727","879000"
"Nov 19, 2012","11.0","11.100000381469727","11.0","11.0600004196167","321000"
"Nov 20, 2012","11.079999923706055","11.100000381469727","10.979999542236328","11.039999961853027","1179500"
"Nov 21, 2012","11.039999961853027","11.079999923706055","10.960000038146973","11.0600004196167","599000"
"Nov 22, 2012","11.020000457763672","11.079999923706055","10.9399995803833","11.0","1159500"
"Nov 23, 2012","11.0","11.0600004196167","11.0","11.039999961853027","965500"
"Nov 26, 2012","11.119999885559082","11.600000381469727","11.039999961853027","11.399999618530273","4094000"
"Nov 27, 2012","11.460000038146973","11.460000038146973","11.079999923706055","11.079999923706055","1182000"
"Nov 28, 2012","11.100000381469727","11.5","11.100000381469727","11.119999885559082","666000"
"Nov 29, 2012","11.239999771118164","11.239999771118164","11.140000343322754","11.15999984741211","282500"
"Nov 30, 2012","11.199999809265137","11.300000190734863","11.0600004196167","11.119999885559082","1043500"
"Dec 3, 2012","11.039999961853027","11.279999732971191","11.039999961853027","11.199999809265137","1742000"
"Dec 4, 2012","11.359999656677246","11.399999618530273","11.239999771118164","11.300000190734863","1693000"
"Dec 5, 2012","11.380000114440918","11.640000343322754","11.319999694824219","11.640000343322754","2842000"
"Dec 6, 2012","11.760000228881836","11.760000228881836","11.579999923706055","11.65999984741211","2415000"
"Dec 7, 2012","11.720000267028809","11.800000190734863","11.460000038146973","11.460000038146973","1054000"
"Dec 10, 2012","11.619999885559082","11.680000305175781","11.460000038146973","11.5","374000"
"Dec 11, 2012","11.65999984741211","11.739999771118164","11.460000038146973","11.5","481500"
"Dec 12, 2012","11.460000038146973","11.5600004196167","11.359999656677246","11.5","714500"
"Dec 13, 2012","11.600000381469727","11.600000381469727","11.319999694824219","11.479999542236328","598000"
"Dec 14, 2012","11.539999961853027","11.600000381469727","11.420000076293945","11.539999961853027","1206000"
"Dec 17, 2012","11.5","11.600000381469727","11.460000038146973","11.520000457763672","1606000"
"Dec 18, 2012","11.539999961853027","11.640000343322754","11.479999542236328","11.479999542236328","1670500"
"Dec 19, 2012","11.579999923706055","11.579999923706055","11.399999618530273","11.5600004196167","751000"
"Dec 20, 2012","11.539999961853027","11.680000305175781","11.260000228881836","11.4399995803833","673500"
"Dec 21, 2012","11.380000114440918","11.5","11.359999656677246","11.399999618530273","307000"
"Dec 27, 2012","11.720000267028809","11.739999771118164","11.5600004196167","11.720000267028809","1691500"
"Dec 28, 2012","11.579999923706055","11.800000190734863","11.539999961853027","11.699999809265137","1087500"
"Jan 2, 2013","11.720000267028809","11.920000076293945","11.720000267028809","11.859999656677246","2699500"
"Jan 3, 2013","11.859999656677246","11.880000114440918","11.760000228881836","11.819999694824219","6309000"
"Jan 4, 2013","11.819999694824219","11.819999694824219","11.5600004196167","11.640000343322754","1719500"
"Jan 7, 2013","11.739999771118164","11.859999656677246","11.739999771118164","11.800000190734863","3024000"
"Jan 8, 2013","11.800000190734863","11.800000190734863","11.619999885559082","11.640000343322754","1571000"
"Jan 9, 2013","11.699999809265137","11.739999771118164","11.5","11.520000457763672","1929500"
"Jan 10, 2013","11.520000457763672","11.640000343322754","11.479999542236328","11.520000457763672","2395000"
"Jan 11, 2013","11.579999923706055","11.619999885559082","11.479999542236328","11.5","1086500"
"Jan 14, 2013","11.5","11.5600004196167","11.359999656677246","11.420000076293945","2225500"
"Jan 15, 2013","11.4399995803833","11.720000267028809","11.399999618530273","11.640000343322754","5362500"
"Jan 16, 2013","11.65999984741211","11.760000228881836","11.600000381469727","11.720000267028809","1862500"
"Jan 17, 2013","11.739999771118164","12.319999694824219","11.739999771118164","12.079999923706055","13288300"
"Jan 18, 2013","12.15999984741211","12.34000015258789","12.100000381469727","12.140000343322754","7269900"
"Jan 21, 2013","12.199999809265137","12.199999809265137","11.9399995803833","11.979999542236328","2783000"
"Jan 22, 2013","12.140000343322754","12.15999984741211","11.859999656677246","11.880000114440918","3617100"
"Jan 23, 2013","11.920000076293945","12.199999809265137","11.899999618530273","12.020000457763672","2972500"
"Jan 24, 2013","12.140000343322754","12.180000305175781","12.020000457763672","12.079999923706055","2217000"
"Jan 25, 2013","12.140000343322754","12.15999984741211","11.880000114440918","11.960000038146973","2633000"
"Jan 28, 2013","12.0","12.079999923706055","11.880000114440918","11.979999542236328","2749700"
"Jan 29, 2013","11.960000038146973","11.979999542236328","11.84000015258789","11.960000038146973","1769500"
"Jan 30, 2013","11.979999542236328","11.979999542236328","11.800000190734863","11.899999618530273","1857500"
"Jan 31, 2013","11.960000038146973","11.960000038146973","11.579999923706055","11.619999885559082","1498500"
"Feb 1, 2013","11.680000305175781","11.800000190734863","11.65999984741211","11.739999771118164","549500"
"Feb 4, 2013","11.779999732971191","11.880000114440918","11.699999809265137","11.720000267028809","480500"
"Feb 5, 2013","11.699999809265137","11.760000228881836","11.399999618530273","11.399999618530273","1546500"
"Feb 6, 2013","11.539999961853027","11.539999961853027","11.119999885559082","11.5","917500"
"Feb 7, 2013","11.460000038146973","11.539999961853027","11.0","11.460000038146973","1063500"
"Feb 8, 2013","11.34000015258789","11.600000381469727","11.34000015258789","11.600000381469727","274000"
"Feb 14, 2013","11.65999984741211","11.880000114440918","11.640000343322754","11.84000015258789","878000"
"Feb 15, 2013","11.960000038146973","11.960000038146973","11.760000228881836","11.84000015258789","829500"
"Feb 18, 2013","11.880000114440918","11.920000076293945","11.84000015258789","11.859999656677246","1003478"
